rental_id,user_id,age,gender,start_time,end_time,start_station,end_station,duration_minutes,price
1261,U2899,34,M,2024-04-25 11:25:00,2024-04-25 11:44:00,Station Hôpital,Station Parc Central,19,7.4
1262,U3116,18,M,2025-08-09 11:09:00,2025-08-09 11:14:00,Station Quartier Administratif,Station Centre-Ville,5,6.2
1263,U8904,54,M,2024-10-31 17:58:00,2024-10-31 18:07:00,Station Technopark,Station Université,9,6.2
1264,U7133,36,F,2024-02-24 16:43:00,2024-02-24 16:59:00,Station Gare,Station Centre-Ville,16,7.4
1265,U3914,58,F,2024-12-03 10:23:00,2024-12-03 10:34:00,Station Quartier Administratif,Station Technopark,11,7.4
1266,U8142,35,F,2024-09-05 13:23:00,2024-09-05 14:05:00,Station Aéroport Bus,Station Gare,42,11.0
1267,U8176,35,M,2025-03-03 17:57:00,2025-03-03 18:30:00,Station Université,Station Parc Central,33,9.8
1268,U3150,40,M,2024-05-11 14:46:00,2024-05-11 15:29:00,Station Souk,Station Corniche,43,11.0
1269,U9219,25,M,2024-03-24 13:45:00,2024-03-24 14:02:00,Station Technopark,Station Quartier Administratif,17,6.9
1270,U1792,28,M,2024-05-06 19:36:00,2024-05-06 20:02:00,Station Souk,Station Centre-Ville,26,8.6
1271,U6615,42,F,2024-01-29 19:23:00,2024-01-29 19:54:00,Station Université,Station Technopark,31,9.3
1272,U4008,24,F,2025-07-03 08:25:00,2025-07-03 09:00:00,Station Université,Station Technopark,35,9.8
1273,U9211,65,M,2025-09-19 10:33:00,2025-09-19 10:50:00,Station Gare,Station Université,17,6.9
1274,U9622,43,M,2024-04-17 10:46:00,2024-04-17 10:54:00,Station Gare,Station Aéroport Bus,8,6.2
1275,U1269,50,F,2025-03-03 12:19:00,2025-03-03 13:22:00,Station Université,Station Aéroport Bus,63,13.9
1276,U9470,34,F,2024-08-22 13:59:00,2024-08-22 14:13:00,Station Stade,Station Corniche,14,7.9
1277,U6913,39,F,2025-11-21 18:13:00,2025-11-21 18:38:00,Station Hôpital,Station Quartier Administratif,25,8.6
1278,U5990,21,M,2024-12-21 19:46:00,2024-12-21 20:12:00,Station Quartier Administratif,Station Technopark,26,8.6
1279,U6178,18,M,2024-01-13 21:47:00,2024-01-13 22:23:00,Station Aéroport Bus,Station Gare,36,9.3
1280,U6234,60,F,2024-11-23 13:18:00,2024-11-23 13:52:00,Station Gare,Station Centre-Ville,34,9.8
1281,U5605,24,F,2024-11-14 10:49:00,2024-11-14 11:11:00,Station Aéroport Bus,Station Gare,22,8.6
1282,U4880,21,F,2024-09-12 08:06:00,2024-09-12 08:21:00,Station Souk,Station Centre-Ville,15,6.9
1283,U1085,44,F,2024-08-17 19:05:00,2024-08-17 19:10:00,Station Souk,Station Centre-Ville,5,5.2
1284,U7653,57,Autre,2024-06-25 08:00:00,2024-06-25 08:28:00,Station Université,Station Parc Central,28,7.6
1285,U7697,61,M,2025-03-15 17:41:00,2025-03-15 18:18:00,Station Hôpital,Station Quartier Administratif,37,9.8
1286,U1403,49,F,2025-06-09 15:31:00,2025-06-09 15:36:00,Station Hôpital,Station Parc Central,5,6.2
1287,U3608,44,Autre,2025-03-08 17:40:00,2025-03-08 18:15:00,Station Centre-Ville,Station Quartier Administratif,35,8.8
1288,U6621,47,M,2025-04-26 19:04:00,2025-04-26 19:59:00,Station Stade,Station Centre-Ville,55,11.7
1289,U4290,31,F,2024-12-16 14:29:00,2024-12-16 14:50:00,Station Marina,Station Corniche,21,8.6
1290,U6659,46,F,2025-05-18 13:46:00,2025-05-18 14:31:00,Station Hôpital,Station Centre-Ville,45,10.0
1291,U7992,57,F,2024-04-04 06:09:00,2024-04-04 06:41:00,Station Stade,Station Corniche,32,9.8
1292,U5887,50,F,2025-11-22 18:01:00,2025-11-22 18:06:00,Station Corniche,Station Marina,5,6.2
1293,U6306,35,F,2024-12-28 14:30:00,2024-12-28 14:35:00,Station Parc Central,Station Centre-Ville,5,5.2
1294,U4242,62,F,2024-12-29 18:40:00,2024-12-29 18:52:00,Station Centre-Ville,Station Gare,12,6.9
1295,U2652,41,F,2025-06-20 17:37:00,2025-06-20 17:59:00,Station Aéroport Bus,Station Gare,22,8.6
1296,U4933,38,M,2025-05-06 11:57:00,2025-05-06 12:12:00,Station Centre-Ville,Station Gare,15,7.9
1297,U5515,48,F,2025-06-16 12:13:00,2025-06-16 12:24:00,Station Centre-Ville,Station Parc Central,11,7.9
1298,U9905,32,F,2024-10-06 18:50:00,2024-10-06 19:19:00,Station Corniche,Station Marina,29,7.6
1299,U4120,57,M,2025-09-02 18:10:00,2025-09-02 18:34:00,Station Parc Central,Station Stade,24,7.6
1300,U1213,56,M,2025-08-07 09:46:00,2025-08-07 10:03:00,Station Hôpital,Station Parc Central,17,7.4
1301,U1386,56,F,2024-05-10 23:54:00,2024-05-11 00:26:00,Station Hôpital,Station Quartier Administratif,32,10.3
1302,U9943,31,M,2025-02-24 07:45:00,2025-02-24 08:08:00,Station Hôpital,Station Parc Central,23,8.6
1303,U3848,26,M,2025-03-03 09:57:00,2025-03-03 10:21:00,Station Gare,Station Souk,24,8.6
1304,U9127,20,F,2024-09-20 19:35:00,2024-09-20 20:06:00,Station Parc Central,Station Hôpital,31,9.3
1305,U7123,40,M,2024-03-22 10:50:00,2024-03-22 11:15:00,Station Technopark,Station Université,25,8.6
1306,U1223,47,F,2024-10-14 09:21:00,2024-10-14 09:57:00,Station Marina,Station Centre-Ville,36,8.8
1307,U8483,47,M,2025-05-07 14:39:00,2025-05-07 15:26:00,Station Marina,Station Stade,47,11.5
1308,U4780,47,Autre,2024-01-06 16:29:00,2024-01-06 16:56:00,Station Centre-Ville,Station Corniche,27,8.6
1309,U7501,23,F,2025-10-05 17:47:00,2025-10-05 17:56:00,Station Quartier Administratif,Station Centre-Ville,9,5.2
1310,U8688,32,M,2024-02-09 16:41:00,2024-02-09 16:47:00,Station Gare,Station Centre-Ville,6,5.7
1311,U6231,45,F,2025-02-19 15:47:00,2025-02-19 16:26:00,Station Université,Station Technopark,39,10.3
1312,U1174,37,F,2025-08-19 08:39:00,2025-08-19 08:53:00,Station Parc Central,Station Hôpital,14,7.9
1313,U1264,31,F,2024-10-18 09:07:00,2024-10-18 09:30:00,Station Centre-Ville,Station Quartier Administratif,23,8.6
1314,U9297,28,F,2024-07-10 21:21:00,2024-07-10 21:51:00,Station Hôpital,Station Parc Central,30,7.6
1315,U3564,18,F,2024-03-06 17:15:00,2024-03-06 17:45:00,Station Marina,Station Centre-Ville,30,9.1
1316,U6038,26,M,2025-10-06 12:14:00,2025-10-06 12:21:00,Station Parc Central,Station Stade,7,5.7
1317,U7300,58,F,2024-01-20 14:15:00,2024-01-20 14:22:00,Station Souk,Station Centre-Ville,7,6.2
1318,U5966,31,F,2024-05-28 17:06:00,2024-05-28 18:07:00,Station Technopark,Station Gare,61,12.4
1319,U2716,38,M,2025-05-19 12:28:00,2025-05-19 12:53:00,Station Souk,Station Centre-Ville,25,8.6
1320,U3730,40,F,2025-06-15 18:50:00,2025-06-15 19:01:00,Station Université,Station Parc Central,11,6.4
1321,U3862,32,M,2025-11-17 10:45:00,2025-11-17 10:53:00,Station Corniche,Station Marina,8,5.2
1322,U5936,57,M,2024-06-04 19:14:00,2024-06-04 19:29:00,Station Corniche,Station Stade,15,7.4
1323,U4925,27,M,2024-07-29 13:17:00,2024-07-29 13:59:00,Station Université,Station Gare,42,11.0
1324,U1722,48,F,2024-02-20 13:59:00,2024-02-20 14:12:00,Station Marina,Station Corniche,13,7.4
1325,U8525,42,F,2024-08-15 16:54:00,2024-08-15 17:07:00,Station Technopark,Station Université,13,7.4
1326,U4162,41,F,2024-07-07 11:38:00,2024-07-07 11:58:00,Station Technopark,Station Université,20,6.9
1327,U1362,65,M,2025-10-20 13:19:00,2025-10-20 13:53:00,Station Technopark,Station Quartier Administratif,34,8.8
1328,U6428,46,M,2025-06-12 19:51:00,2025-06-12 20:10:00,Station Hôpital,Station Parc Central,19,7.4
1329,U5974,22,M,2024-01-31 18:32:00,2024-01-31 19:02:00,Station Souk,Station Centre-Ville,30,7.6
1330,U6968,24,M,2025-06-01 19:16:00,2025-06-01 19:59:00,Station Aéroport Bus,Station Gare,43,11.5
1331,U3554,63,F,2025-03-02 19:07:00,2025-03-02 19:38:00,Station Centre-Ville,Station Souk,31,9.3
1332,U8919,18,M,2024-03-25 08:21:00,2024-03-25 08:53:00,Station Parc Central,Station Hôpital,32,9.8
1333,U2301,34,F,2024-10-04 09:33:00,2024-10-04 10:03:00,Station Université,Station Gare,30,8.6
1334,U9036,36,M,2024-06-04 17:03:00,2024-06-04 17:28:00,Station Technopark,Station Université,25,7.6
1335,U9105,31,M,2025-06-30 10:41:00,2025-06-30 11:00:00,Station Hôpital,Station Parc Central,19,6.9
1336,U3016,55,F,2025-06-18 10:17:00,2025-06-18 10:32:00,Station Aéroport Bus,Station Gare,15,7.9
1337,U5917,64,M,2025-07-02 11:56:00,2025-07-02 12:04:00,Station Gare,Station Corniche,8,5.2
1338,U3946,54,F,2025-01-17 18:38:00,2025-01-17 19:11:00,Station Souk,Station Centre-Ville,33,9.8
1339,U1839,34,F,2024-12-13 12:05:00,2024-12-13 12:24:00,Station Quartier Administratif,Station Hôpital,19,7.4
1340,U6537,37,Autre,2024-03-30 18:30:00,2024-03-30 18:42:00,Station Centre-Ville,Station Quartier Administratif,12,6.4
1341,U4651,51,M,2024-10-25 04:29:00,2024-10-25 04:47:00,Station Marina,Station Centre-Ville,18,7.4
1342,U9482,61,M,2025-09-09 13:40:00,2025-09-09 13:58:00,Station Stade,Station Parc Central,18,7.4
1343,U9155,39,M,2025-11-24 14:45:00,2025-11-24 15:10:00,Station Corniche,Station Stade,25,8.6
1344,U3650,26,F,2025-09-21 18:27:00,2025-09-21 18:35:00,Station Corniche,Station Marina,8,5.2
1345,U9782,37,M,2024-04-14 14:15:00,2024-04-14 14:28:00,Station Parc Central,Station Hôpital,13,7.4
1346,U5231,23,M,2024-08-17 18:18:00,2024-08-17 18:47:00,Station Aéroport Bus,Station Marina,29,9.1
1347,U1327,50,M,2024-10-01 07:39:00,2024-10-01 07:53:00,Station Aéroport Bus,Station Gare,14,7.9
1348,U9692,56,F,2024-09-17 17:29:00,2024-09-17 17:46:00,Station Stade,Station Souk,17,7.4
1349,U9927,53,M,2024-05-09 18:53:00,2024-05-09 19:55:00,Station Université,Station Hôpital,62,13.4
1350,U4150,31,F,2024-01-20 17:11:00,2024-01-20 17:20:00,Station Marina,Station Stade,9,6.2
1351,U5654,27,F,2024-03-15 19:03:00,2024-03-15 19:13:00,Station Parc Central,Station Hôpital,10,6.2
1352,U3530,26,F,2024-08-07 07:15:00,2024-08-07 07:53:00,Station Souk,Station Centre-Ville,38,9.3
1353,U1579,30,F,2024-08-11 09:06:00,2024-08-11 09:38:00,Station Parc Central,Station Gare,32,10.3
1354,U3685,48,M,2025-11-12 13:59:00,2025-11-12 14:15:00,Station Université,Station Technopark,16,7.9
1355,U3443,31,M,2024-04-21 17:22:00,2024-04-21 17:46:00,Station Hôpital,Station Quartier Administratif,24,8.6
1356,U3504,40,M,2025-03-18 19:29:00,2025-03-18 19:59:00,Station Centre-Ville,Station Quartier Administratif,30,8.6
1357,U4996,22,M,2024-08-13 17:57:00,2024-08-13 18:20:00,Station Université,Station Parc Central,23,8.6
1358,U9293,30,F,2025-05-28 12:36:00,2025-05-28 12:52:00,Station Centre-Ville,Station Gare,16,7.9
1359,U5431,57,M,2024-04-20 09:22:00,2024-04-20 09:30:00,Station Corniche,Station Parc Central,8,5.2
1360,U7463,49,F,2025-09-06 10:09:00,2025-09-06 10:36:00,Station Hôpital,Station Parc Central,27,8.6
1361,U7888,50,M,2024-06-20 12:30:00,2024-06-20 12:48:00,Station Université,Station Parc Central,18,7.4
1362,U9524,21,M,2025-02-22 07:23:00,2025-02-22 07:50:00,Station Université,Station Technopark,27,8.6
1363,U4403,56,F,2024-04-21 08:07:00,2024-04-21 08:12:00,Station Souk,Station Stade,5,5.7
1364,U1317,47,F,2024-01-25 13:05:00,2024-01-25 13:34:00,Station Centre-Ville,Station Quartier Administratif,29,8.1
1365,U4545,28,Autre,2024-10-04 14:07:00,2024-10-04 14:24:00,Station Corniche,Station Souk,17,6.4
1366,U8939,37,M,2024-01-26 10:44:00,2024-01-26 10:59:00,Station Gare,Station Aéroport Bus,15,6.4
1367,U2597,54,M,2024-03-11 12:55:00,2024-03-11 13:25:00,Station Université,Station Technopark,30,8.6
1368,U7431,55,F,2024-03-05 09:21:00,2024-03-05 09:45:00,Station Marina,Station Corniche,24,9.1
1369,U8405,52,M,2025-11-25 19:21:00,2025-11-25 19:26:00,Station Stade,Station Souk,5,6.2
1370,U3953,46,M,2024-06-15 12:41:00,2024-06-15 13:10:00,Station Technopark,Station Université,29,8.6
1371,U5920,48,M,2025-02-26 15:50:00,2025-02-26 16:21:00,Station Gare,Station Stade,31,10.3
1372,U7284,31,M,2025-02-20 09:51:00,2025-02-20 10:04:00,Station Parc Central,Station Université,13,7.9
1373,U8150,51,F,2025-10-18 13:48:00,2025-10-18 13:56:00,Station Quartier Administratif,Station Hôpital,8,6.2
1374,U7176,19,M,2025-11-26 08:45:00,2025-11-26 09:32:00,Station Stade,Station Hôpital,47,11.0
1375,U3933,50,M,2024-04-18 07:05:00,2024-04-18 07:30:00,Station Stade,Station Corniche,25,8.6
1376,U8622,54,M,2024-09-05 07:47:00,2024-09-05 08:12:00,Station Corniche,Station Marina,25,7.6
1377,U6900,65,F,2025-02-08 19:30:00,2025-02-08 19:51:00,Station Université,Station Parc Central,21,8.6
1378,U9314,62,M,2025-07-02 08:17:00,2025-07-02 08:50:00,Station Centre-Ville,Station Souk,33,9.3
1379,U8744,41,M,2025-08-08 19:21:00,2025-08-08 19:52:00,Station Quartier Administratif,Station Centre-Ville,31,9.8
1380,U9620,51,M,2024-09-04 07:54:00,2024-09-04 08:06:00,Station Parc Central,Station Université,12,6.4
1381,U1359,62,F,2025-05-20 09:34:00,2025-05-20 09:59:00,Station Aéroport Bus,Station Université,25,8.6
1382,U7993,56,F,2024-03-26 07:33:00,2024-03-26 07:41:00,Station Technopark,Station Hôpital,8,5.2
1383,U8706,36,F,2025-01-07 06:45:00,2025-01-07 07:16:00,Station Technopark,Station Université,31,9.8
1384,U7830,48,F,2024-12-31 07:18:00,2024-12-31 07:42:00,Station Parc Central,Station Stade,24,9.1
1385,U1128,19,F,2024-10-30 18:18:00,2024-10-30 18:50:00,Station Stade,Station Souk,32,9.8
1386,U7246,40,F,2024-01-07 19:35:00,2024-01-07 20:04:00,Station Hôpital,Station Quartier Administratif,29,9.1
1387,U1032,43,M,2024-01-23 08:46:00,2024-01-23 09:14:00,Station Stade,Station Souk,28,8.1
1388,U4072,64,F,2024-08-04 12:32:00,2024-08-04 12:58:00,Station Gare,Station Aéroport Bus,26,8.6
1389,U6993,32,M,2024-04-25 10:19:00,2024-04-25 10:47:00,Station Marina,Station Hôpital,28,8.1
1390,U1768,41,M,2024-06-27 10:39:00,2024-06-27 11:05:00,Station Souk,Station Centre-Ville,26,7.6
1391,U7357,65,F,2024-04-20 17:24:00,2024-04-20 17:46:00,Station Quartier Administratif,Station Hôpital,22,8.6
1392,U9214,50,F,2025-10-29 19:55:00,2025-10-29 20:32:00,Station Corniche,Station Stade,37,9.8
1393,U6663,54,M,2024-02-22 09:16:00,2024-02-22 09:44:00,Station Parc Central,Station Technopark,28,8.6
1394,U3303,27,F,2024-11-16 19:31:00,2024-11-16 19:53:00,Station Université,Station Gare,22,8.1
1395,U2348,34,M,2024-05-11 09:38:00,2024-05-11 10:05:00,Station Université,Station Gare,27,7.6
1396,U7000,57,M,2024-12-21 09:23:00,2024-12-21 09:45:00,Station Technopark,Station Université,22,8.6
1397,U7198,31,M,2024-08-29 18:25:00,2024-08-29 18:30:00,Station Quartier Administratif,Station Technopark,5,5.2
1398,U9718,36,M,2025-05-28 17:21:00,2025-05-28 17:46:00,Station Hôpital,Station Parc Central,25,8.6
1399,U7147,28,M,2025-06-30 21:53:00,2025-06-30 22:46:00,Station Aéroport Bus,Station Gare,53,11.7
1400,U3127,24,M,2024-09-16 18:42:00,2024-09-16 19:16:00,Station Parc Central,Station Université,34,9.8
1401,U6242,39,F,2024-01-16 09:20:00,2024-01-16 09:31:00,Station Hôpital,Station Parc Central,11,6.4
1402,U1786,58,F,2025-03-25 13:10:00,2025-03-25 13:40:00,Station Gare,Station Centre-Ville,30,8.6
1403,U7777,41,M,2025-08-25 08:55:00,2025-08-25 09:12:00,Station Marina,Station Corniche,17,6.9
1404,U1656,54,F,2024-02-18 09:37:00,2024-02-18 10:09:00,Station Parc Central,Station Stade,32,9.8
1405,U5851,22,M,2025-01-30 09:20:00,2025-01-30 09:40:00,Station Souk,Station Stade,20,6.9
1406,U1109,23,M,2025-11-18 19:45:00,2025-11-18 20:28:00,Station Stade,Station Université,43,11.0
1407,U4270,53,F,2025-07-20 21:56:00,2025-07-20 22:07:00,Station Centre-Ville,Station Technopark,11,7.4
1408,U2239,22,F,2024-05-15 17:08:00,2024-05-15 17:36:00,Station Aéroport Bus,Station Gare,28,7.6
1409,U6710,61,F,2025-04-02 18:53:00,2025-04-02 19:03:00,Station Aéroport Bus,Station Gare,10,5.2
1410,U4545,57,F,2025-12-07 14:53:00,2025-12-07 15:03:00,Station Gare,Station Université,10,6.2
1411,U2975,40,M,2024-12-30 13:53:00,2024-12-30 14:06:00,Station Aéroport Bus,Station Gare,13,7.4
1412,U9856,25,F,2025-05-16 14:51:00,2025-05-16 15:29:00,Station Gare,Station Aéroport Bus,38,9.8
1413,U4482,58,F,2025-01-04 19:01:00,2025-01-04 19:40:00,Station Technopark,Station Université,39,9.3
1414,U5545,23,M,2024-10-27 15:53:00,2024-10-27 16:20:00,Station Technopark,Station Aéroport Bus,27,8.6
1415,U3853,39,M,2025-12-11 09:48:00,2025-12-11 10:08:00,Station Université,Station Parc Central,20,7.9
1416,U1069,65,M,2024-09-23 12:23:00,2024-09-23 12:28:00,Station Parc Central,Station Hôpital,5,5.7
1417,U2187,26,M,2024-11-29 09:49:00,2024-11-29 10:23:00,Station Centre-Ville,Station Parc Central,34,8.8
1418,U6005,43,F,2024-05-29 19:22:00,2024-05-29 19:57:00,Station Marina,Station Corniche,35,9.3
1419,U3590,53,M,2024-06-07 07:20:00,2024-06-07 08:02:00,Station Centre-Ville,Station Souk,42,10.0
1420,U2465,20,M,2024-10-07 09:54:00,2024-10-07 10:10:00,Station Parc Central,Station Centre-Ville,16,7.4
1421,U1469,39,M,2024-01-20 13:30:00,2024-01-20 13:38:00,Station Corniche,Station Marina,8,6.2
1422,U1560,28,F,2025-08-03 08:51:00,2025-08-03 09:36:00,Station Aéroport Bus,Station Marina,45,11.0
1423,U7344,23,M,2025-11-30 19:09:00,2025-11-30 20:02:00,Station Gare,Station Hôpital,53,12.7
1424,U4643,63,F,2025-01-07 08:04:00,2025-01-07 08:10:00,Station Corniche,Station Marina,6,6.2
1425,U6289,61,M,2024-09-21 10:08:00,2024-09-21 10:43:00,Station Centre-Ville,Station Parc Central,35,9.8
1426,U4733,36,F,2024-10-24 07:10:00,2024-10-24 07:32:00,Station Gare,Station Aéroport Bus,22,8.6
1427,U1759,51,F,2024-01-07 20:34:00,2024-01-07 20:39:00,Station Quartier Administratif,Station Hôpital,5,5.2
1428,U8141,65,F,2025-06-10 16:19:00,2025-06-10 16:44:00,Station Aéroport Bus,Station Gare,25,9.1
1429,U2685,39,M,2025-08-12 10:30:00,2025-08-12 11:01:00,Station Corniche,Station Stade,31,9.8
1430,U5740,27,M,2024-03-11 19:20:00,2024-03-11 19:46:00,Station Université,Station Parc Central,26,8.6
1431,U9726,64,F,2024-03-23 14:16:00,2024-03-23 14:23:00,Station Souk,Station Centre-Ville,7,6.7
1432,U5943,25,M,2024-10-25 15:04:00,2024-10-25 15:23:00,Station Parc Central,Station Centre-Ville,19,6.4
1433,U4559,63,F,2024-11-02 19:17:00,2024-11-02 19:46:00,Station Université,Station Parc Central,29,7.6
1434,U8185,56,M,2024-04-29 19:42:00,2024-04-29 19:52:00,Station Quartier Administratif,Station Centre-Ville,10,6.2
1435,U5989,45,M,2025-11-13 19:28:00,2025-11-13 19:48:00,Station Technopark,Station Université,20,7.4
1436,U1723,21,F,2024-02-24 14:34:00,2024-02-24 14:39:00,Station Souk,Station Centre-Ville,5,5.7
1437,U2289,30,M,2025-01-31 16:12:00,2025-01-31 16:45:00,Station Corniche,Station Marina,33,9.8
1438,U5595,50,F,2025-08-12 10:20:00,2025-08-12 10:36:00,Station Université,Station Technopark,16,7.9
1439,U2246,62,F,2024-05-11 18:32:00,2024-05-11 18:41:00,Station Corniche,Station Marina,9,5.7
1440,U3078,62,F,2025-08-24 22:35:00,2025-08-24 22:58:00,Station Quartier Administratif,Station Hôpital,23,8.6
1441,U8963,30,F,2025-02-22 08:15:00,2025-02-22 08:38:00,Station Stade,Station Souk,23,8.6
1442,U2881,24,M,2025-09-20 08:14:00,2025-09-20 08:22:00,Station Technopark,Station Marina,8,6.2
1443,U6914,38,M,2025-02-16 16:03:00,2025-02-16 16:11:00,Station Centre-Ville,Station Université,8,6.7
1444,U4738,37,M,2025-09-21 17:40:00,2025-09-21 17:53:00,Station Marina,Station Gare,13,6.9
1445,U5654,46,M,2025-03-26 11:21:00,2025-03-26 12:26:00,Station Aéroport Bus,Station Université,65,13.4
1446,U3879,43,M,2025-01-22 17:37:00,2025-01-22 18:29:00,Station Gare,Station Corniche,52,11.2
1447,U9573,38,M,2024-12-26 10:17:00,2024-12-26 10:42:00,Station Technopark,Station Quartier Administratif,25,9.1
1448,U1416,48,F,2024-12-17 08:21:00,2024-12-17 08:41:00,Station Stade,Station Parc Central,20,6.4
1449,U7089,51,M,2025-12-28 17:55:00,2025-12-28 18:29:00,Station Corniche,Station Stade,34,10.3
1450,U8044,63,F,2025-01-04 08:50:00,2025-01-04 09:06:00,Station Marina,Station Centre-Ville,16,7.9
1451,U2850,57,M,2025-10-28 17:33:00,2025-10-28 17:46:00,Station Aéroport Bus,Station Gare,13,7.4
1452,U9984,54,M,2025-11-24 14:29:00,2025-11-24 14:34:00,Station Centre-Ville,Station Souk,5,6.2
1453,U2844,30,F,2024-10-31 20:56:00,2024-10-31 21:01:00,Station Souk,Station Stade,5,6.2
1454,U3107,32,M,2024-07-07 21:59:00,2024-07-07 22:20:00,Station Marina,Station Centre-Ville,21,8.1
1455,U9557,63,M,2024-12-20 08:42:00,2024-12-20 09:26:00,Station Quartier Administratif,Station Parc Central,44,11.0
1456,U3032,61,M,2025-09-13 18:02:00,2025-09-13 18:27:00,Station Quartier Administratif,Station Souk,25,8.6
1457,U9719,26,F,2024-05-05 11:51:00,2024-05-05 12:12:00,Station Centre-Ville,Station Quartier Administratif,21,9.1
1458,U7618,44,M,2024-09-04 16:40:00,2024-09-04 16:59:00,Station Centre-Ville,Station Souk,19,6.4
1459,U1543,36,M,2025-05-13 22:55:00,2025-05-13 23:22:00,Station Hôpital,Station Quartier Administratif,27,8.6
1460,U1761,58,M,2024-10-22 09:19:00,2024-10-22 09:47:00,Station Corniche,Station Marina,28,8.1
1461,U5179,55,M,2025-09-26 09:50:00,2025-09-26 10:10:00,Station Université,Station Technopark,20,7.4
1462,U2250,59,F,2025-06-05 19:35:00,2025-06-05 20:07:00,Station Centre-Ville,Station Souk,32,9.8
1463,U3029,59,F,2024-10-19 18:24:00,2024-10-19 18:46:00,Station Marina,Station Centre-Ville,22,8.6
1464,U2526,65,F,2025-01-25 08:59:00,2025-01-25 09:31:00,Station Gare,Station Quartier Administratif,32,9.8
1465,U8149,32,F,2024-05-16 14:55:00,2024-05-16 15:26:00,Station Hôpital,Station Quartier Administratif,31,9.8
